N,C Ph,Ref,JBD,NoG CPh,NoG Rec ,NoG Reg,Quant mid,Quant pre,Aff pron,Aff conj,Aff prep,Po,Pr,Mult Rec ,Mult regs,Rec part Pas,Rec part pf,Rec part pm,Rec part sf,Rec  part sm,Reg part Pas,Reg part pf,Reg  pm,Reg  sf, Reg  sm,צורת הסמיכות,C Ph
3484,בחרת זכרון,1QH: IX:24,,,,,,,,,V,V,,,,,,,,,,,,,,,
3485,לכול קצי נצח,1QH: IX:24,,,,,,V,,,V,V,,,,,,,,,,,,,,,
3486,ותקופות מספר שני עולם,1QH: IX:24,,,,,, ,,V, ,V,,,3,,,,,,,,,,,,
3487,משפט הצדק,1QH: IX:26,,,,,,,,,,V,,,,,,,,,,,,,,,
3488,כול מעשי הצדקה,1QH: IX:26,,,,,,V,,,,V,,,,,,,,,,,,,,,
3489,וסוד האמת,1QH: IX:27,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3490,ולבני האדם,1QH: IX:27,,,,,,,,V,V,V,,,,,,,,,,,,,,,
3491,עבודת העוון,1QH: IX:27,,,,,,,,,,V,,,,,,,,,,,,,,,
3492,ומעשי הרמיה,1QH: IX:27,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3493,פרי שפתים,1QH: IX:28,,,,,,,,,,V,,,,,,,,,,,,,,,
3494,ומבע רוח שפתים,1QH: IX:29,,,,,,,,V, ,V,,,2,,,,,,,,,,,,
3495,ומבעי רוחות,1QH: IX:29,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3496,בכול מעשי אמתכה,1QH: IX:30,,,,,,V,,,V,V,,,,,,,,,,,,,,,
3497,ומש[פטי ]צדקכה,1QH: IX:30,,,,,,,V,V, ,V,,,,,,,,,,,,,,,
3498,וגדול חסדיכה,1QH: IX:32,,,,,,,V,V, ,V,,,,,,,,,,,,,,,
3499,רוח אנוש,1QH: IX:32,,,,,,,,,,V,,,,,,,,,,,,,,,
3500,מרוב עוון,1QH: IX:32,,,,,,,,,V,V,,,,,,,,,,,,,,,
3501,משפטי נגיעי,1QH: IX:33,,,,,,,V,, ,V,,,,,,,,,,,,,,,
3502,ולבני אנוש,1QH: IX:34,,,,,,,,V,V,V,,,,,,,,,,,,,,,
3503,ושחי דעת,1QH: IX:35,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3504,ליצר סמוך,1QH: IX:35,?,,,,,,,,V,V,, ,,,,,,V,V,,,, ,,
3505,וכול תמימי דרך,1QH: IX:36,,,,,,V,,,V,V,,,,,,,,,,,,,,,
3506,ואו]ילי לב,1QH: IX:37,,,,,,,,,,V,,,,,,,,,,,,,,,
3507,ובסוד אמ[תכה,1QH: IX:38,,,,,,,,V,V,V,,,,,,,,,,,,,,,
3508,כול מעשי עול[ה  ,1QH: X:3,,,,,,V,,,,V,,,,,,,,,,,,,,,
3509,ומוכי]חי אמת,1QH: X:4,,,,,,,,V,,V,,,,,,,,,,,V,, ,,
3510,מחץ מכ[ת]י,1QH: X:5,,,,,,,V,, ,V,,,,,,,,,,V, ,,,,
3511,]ומשמיעי שמחה,1QH: X:5,,,,,,,,V, ,V,,,,,,,,,,,,, ,,
3512,לאבל יג[וני],1QH: X:5,,,,,,,,,V,V,,,,,,,,,,,,,,,
3513,מענה לשון,1QH: X:7,,,,,,,,,,V,,,,,,,,,,,,,,,
3514,לער[ול] שפתי ,1QH: X:7,,,,,,,V,,V,V,,,,,,,,,,,,,,,
3515,ואמוץ כוח,1QH: X:8,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3516,בגבול רשעה,1QH: X:8,,,,,,,,,V,V,,,,,,,,,,,,,,,
3517,שבי פשע,1QH: X:9,,,,,,,,,,V,,,,,,,,,,,V,, ,,
3518,ויצר סמוך,1QH: X:9,?,,,,,,,V, ,V,, ,,V,,,,V, ,,,, ,,
3519,נמהרי לב,1QH: X:9,,,,,,,,,,V,,,,,,,,,V,,V,, ,,
3520,סוד אמת ובינה,1QH: X:10,,,,,,,,,,V,,2, ,,,,,,,,,,,,
3521,לישרי דרך,1QH: X:10,,,,,,,,,V,V,,,,,,,,,,,,,,,
3522,עון רשעים,1QH: X:10,,,,,,,,,,V,,,,,,,,,,,,,,,
3523,בשפת עריצים,1QH: X:11,,,,,,,,,V,V,,,,,,,,,,,,,,,
3524,קהלת רשעים,1QH: X:12,,,,,,,,,,V,,,,,,,,,,,,,,,
3525,כנחשולי ימים,1QH: X:12,,,,,,,,,V,V,,,,,,,,,,,,,,,
3526,לבחירי צדק,1QH: X:13,,,,,,,,,V,V,,,,,,,,,,,,,,,
3527,ומליץ דעת,1QH: X:13,,,,,,,,V, ,V,,,,,,,,,,,,,V,,
3528,ברזי פלא,1QH: X:13,,,,,,,,,V,V,,,,,,,,,,,,,,,
3529,אוהבי מוסר,1QH: X:14,,,,,,,,,,V,,,,,,,,,,,V,, ,,
3530,איש ריב,1QH: X:14,,,,,,,,,,V,,,,,,,,,,,,,,,
3531,למליצי תעות,1QH: X:14,,,,,,,,,V,V,,,,,,,,,,,V,, ,,
3532,לכול חוזי נכוחות,1QH: X:15,,,,,,V,,,V,V,,,,,,,,,,,,,,,
3533,לרוח קנאה,1QH: X:15,,,,,,,,,V,V,,,,,,,,,,,,,,,
3534,כל דורשי חל[קות],1QH: X:15,,,,,,V,,,,V,,,,,,,,,,,V,, ,,
3535,[וכול ]אנשי רמיה,1QH: X:16,,,,,,,,,,V,,,,,,,,,,,,,,,
3536,כקול המון מים,1QH: X:16,,,,,,,,,V,V,,,2,,,,,,,,,,,,
3537,ומזמות בליעל,1QH: X:16,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3538, חיי גבר,1QH: X:17,,,,,,,,,,V,,,,,,,,,,,,,,,
3539,מקור דעת,1QH: X:18,,,,,,,,,,V,,,,,,,,,,,,,,,
3540,בערול שפה,1QH: X:18,?,,,,,,,,V,V,,,,,,,,,,,,,,,
3541,בצרור החיים,1QH: X:20,,,,,,,,,V,V,,,,,,,,,,,,,,,
3542,מכול מוקשי שחת,1QH: X:21,,,,,,V,,,V,V,,,,,,,,,,,,,,,
3543,סוד שוא,1QH: X:22,,,,,,,,,,V,,,,,,,,,,,,,,,
3544,לעדת בליעל,1QH: X:22,,,,,,,,,V,V,,,,,,,,,,,,,,,
3545,במשפט רשעים,1QH: X:24,,,,,,,,,V,V,,,,,,,,,,,,,,,
3546,בני אדם ,1QH: X:25,,,,,,,,,,V,,,,,,,,,,,,,,,
3547,בכל כלי מלחמותם,1QH: X:26,,,,,,V,,,V,V,,,,,,,,,,,,,,,
3548,ולהוב חנית,1QH: X:26,?,,,,,,,V, ,V,,,,,,,,,,,,,,,
3549,וכהמון מים ,1QH: X:27,,,,,, ,,V,V,V,,,,,,,,,,,,,,,
3550,שאון קולם,1QH: X:27,,,,,,,V,, ,V,,,,,,,,,,,,,,,
3551,מקנאת מליצי כזב,1QH: X:31,,,,,,,,,,V,,,2,,,V,,,,,V,, ,,
3552,ומעדת דורשי חלקות,1QH: X:32,,,,,,,,V,V,V,,,2,,,V,,,,,V,, ,,
3553,דורשי רמיה,1QH: X:34,,,,,,,,,,V,,,,,,,,,,,V,, ,,
3554,נפש עני ורש,1QH: X:34,,,,,,,,,,V,,2, ,,,,,,,,,, V,,
3555,מיד חזק,1QH: X:35,?,,,,,,,,V,V,,,,,,,,,,,,,,,
3556,מפחד הוות רשעים,1QH: X:36,,,,,,,,,V,V,,,2,,,,,,,,,,,,
3557, יצר סמוך,1QH: X:36,?,,,,,,,,,V,, ,,V,,,,V,,,,, ,,
3558,בכבוד עולם ,1QH: XI:4,,,,,,,,,V,V,,,,,,,,,,,,,,,
3559,ב[מ]צולות ים,1QH: XI:6,,,,,,,,,V,V,,,,,,,,,,,,,,,
3560,וכעיר מבצר,1QH: XI:7,,,,,,,,V,V,V,,,,,,,,,,,,,,,
3561,אשת לדה,1QH: XI:7,,,,,,,,,,V,,,,,,,,,,,,,,,
3562,וחבל נמרץ ,1QH: XI:8,,,,,,,,V, ,V,,,,,,,,V,V,,,,,,
3563,בכור הריה,1QH: XI:8,,,,,,,,,V,V,,,,,,,,,,,,,,,
3564,משברי מות,1QH: XI:8,,,,,,,,,,V,,,,,,,,,,,,,,,
3565,והרית גבר,1QH: XI:9,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3566,במשברי מות,1QH: XI:9,,,,,,,,,V,V,,,,,,,,,,,,,,,
3567,ובחבלי שאול,1QH: XI:9,,,,,,,,V,V,V,,,,,,,,,,,,,,,
3568,מכור הריה,1QH: XI:10,,,,,,,,,V,V,,,,,,,,,,,,,,,
3569,וחבלי מרץ,1QH: XI:11,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3570,בכור הריה,1QH: XI:12,,,,,,,,,V,V,,,,,,,,,,,,,,,
3571,והרית אפעה,1QH: XI:12,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3572,ומשברי שחת,1QH: XI:12,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3573,לכול מעשי פלצות,1QH: XI:12,,,,,,V,,,V,V,,,,,,,,,,,,,,,
3574,אושי קיר,1QH: XI:13,,,,,,,,,,V,,,,,,,,,,,,,,,
3575,בקול המון,1QH: XI:13,,,,,,,,,V,V,,,,,,,,,,,,,,,
3576,ויושבי עפר,1QH: XI:13,,,,,,,,V, ,V,,,,,,,,,,,V,, ,,
3577,כיורדי ימים,1QH: XI:14,,,,,,,,,V,V,,,,,,,,,,,V,, ,,
3578,מהמון מים,1QH: XI:14,,,,,,,,,V,V,,,,,,,,,,,,,,,
3579,נבוכי מים,1QH: XI:15,,,,,,,,,,V,,,,,,,,,,,,,,,
3580,ומשברי מים,1QH: XI:16,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3581,בהמון קולם,1QH: XI:16,,,,,,,,,V,V,,,,,,,,,,,,,,,
3582,מעשי אפעה,1QH: XI:17,,,,,,,,,,V,,,,,,,,,,,,,,,
3583,דלתי שחת,1QH: XI:18,,,,,,,,,,V,,,,,,,,,,,,,,,
3584,הרית עול,1QH: XI:18,,,,,,,,,,V,,,,,,,,,,,,,,,
3585,ובריחי עולם,1QH: XI:18,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3586,כול רוחי אפעה,1QH: XI:18,,,,,,V,,,,V,,,,,,,,,,,,,,,
3587,לרום עולם,1QH: XI:20,,,,,,,,,V,V,,,,,,,,,,,,,,,
3588,לסוד עולם,1QH: XI:21,,,,,,,,,V,V,,,,,,,,,,,,,,,
3589,צבא קדושים,1QH: XI:22,,,,,,,,,,V,,,,,,,,,,,,,,,
3590,עדת בני שמים,1QH: XI:22,,,,,,,,,,V,,,,,,,,,,,,,,,
3591,גורל עולם,1QH: XI:22,,,,,,,,,,V,,,,,,,,,,,,,,,
3592,רוחות דעת,1QH: XI:23,,,,,,,,,,V,,,,,,,,,,,,,,,
3593,יצר החמר,1QH: XI:23,,,,,,,,,,V,,,,,,,,,,,,,,,
3594,בגבול רשעה,1QH: XI:24,,,,,,,,,V,V,,,,,,,,,,,,,,,
3595,נפש אביון,1QH: XI:25,,,,,,,,,,V,,,,,,,,,,,,,,,
3596,מהומות רבה,1QH: XI:25,,,,,,,,,,V,,,,,,,,,,,,,,,
3597,והוות מדהבה,1QH: XI:25,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3598,כל פחי שחת,1QH: XI:26,,,,,,V,,,,V,,,,,,,,,,,,,,,
3599,כול מצודות רשעה,1QH: XI:26,,,,,,V,,,,V,,,,,,,,,,,,,,,
3600,ומכמרת חלכאים,1QH: XI:26,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3601,וגורל אף,1QH: XI:27,,,,,,,,V,,V,,,,,,,,,,,,,,,
3602,ומתך חמה,1QH: XI:28,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3603,וקץ חרון,1QH: XI:28,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3604,וחבלי מות,1QH: XI:28,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3605,נחלי בליעל,1QH: XI:29,,,,,,,,,,V,,,,,,,,,,,,,,,
3606,כול אגפי רום,1QH: XI:29,,,,,,V,,,,V,,,,,,,,,,,,,,,
3607,בשביבי להוב,1QH: XI:30,?,,,,,,,,V,V,,,,,,,,,,,,,,,
3608,באושי חמר,1QH: XI:30,,,,,,,,,V,V,,,,,,,,,,,,,,,
3609,וברקוע יבשה,1QH: XI:31,,,,,,,,V,V,V,,,,,,,,,,,,,,,
3610,יסודי הרים,1QH: XI:31,,,,,,,,,,V,,,,,,,,,,,,,,,
3611,לנחלי זפת,1QH: XI:31,,,,,,,,,V,V,,,,,,,,,,,,,,,
3612,נחלי בליעל,1QH: XI:32,,,,,,,,,,V,,,,,,,,,,,,,,,
3613,מחשבי תהום,1QH: XI:32,,,,,,,,,,V,,,,,,,,,,,V,, ,,
3614,גורשי רפש וארץ,1QH: XI:32,,,,,,,,,,V,,2, ,,,,,,,,V,, ,,
3615,בהמון כוחו,1QH: XI:34,,,,,,,V,,V,V,,,,,,,,,,,,,,,
3616,זבול קודשו,1QH: XI:34,,,,,,,V,, ,V,,,,,,,,,,,,,,,
3617,באמת כבודו,1QH: XI:35,,,,,,,V,,V,V,,,,,,,,,,,,,,,
3618,וצבא השמים,1QH: XI:35,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3619,אושי עולם,1QH: XI:35,,,,,,,,,,V,,,,,,,,,,,,,,,
3620,ומלחמת גבורי שמים,1QH: XI:36,,,,,,,,V, ,V,,,2,,,,,,,,,,,,
3621,לחומת עוז,1QH: XI:37,,,,,,,,,V,V,,,,,,,,,,,,,,,
3622,מהווות מהומה,1QH: XI:38,,,,,,,,,V,V,,,,,,,,,,,,,,,
3623,סלע רגלי,1QH: XII:3,,,,,,,V,, ,V,,,,,,,,,,,,,,,
3624,ב]דרך עולם,1QH: XII:4,,,,,,,,,,V,,,,,,,,,,,,,,,
3625,ומליצי רמיה,1QH: XII:7,,,,,,,,V, ,V,,,,,,,,,,,V,, ,,
3626,מליצי כזב,1QH: XII:9,,,,,,,,,,V,,,,,,,,,,,V,, ,,
3627,וחוזי רמיה,1QH: XII:10,,,,,,,,V, ,V,,,,,,,,,,,V,, ,,
3628,משקה דעת,1QH: XII:11,,,,,,,,,,V,,,,,,,,,,,,,,,
3629,כל מחשבת בליעל,1QH: XII:12,,,,,,V,,,,V,,,,,,,,,,,,,,,
3630,ומחשבת לבכה,1QH: XII:13,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3631,זמות בליעל,1QH: XII:13,,,,,,,,,,V,,,,,,,,,,,,,,,
3632,שרירות לבם,1QH: XII:15,,,,,,,V,, ,V,,,,,,,,,,,,,,,
3633,ומכשול עוונם,1QH: XII:15,,,,,,,V,V, ,V,,,,,,,,,,,,,,,
3634,נביאי כזב,1QH: XII:16,,,,,,,,,,V,,,,,,,,,,,,,,,
3635,מפותי תעות,1QH: XII:16,,,,,,,,,V,V,,,,,,,,,,,V,, ,,
3636,בל[ו]עג שפה,1QH: XII:16,,,,,,,,,V,V,,,,,,,,,,,,,V,,
3637,בדר[ך לב]כה,1QH: XII:17,,,,,,,V,,V,V,,,,,,,,,,,,,,,
3638,לחזון דעת,1QH: XII:18,,,,,,,,,V,V,,,,,,,,,,,,,,,
3639,ולדרך לבכה,1QH: XII:19,,,,,,,V,V,V,V,,,,,,,,,,,,,,,
3640,כול אנשי מרמה,1QH: XII:20,,,,,,V,,,,V,,,,,,,,,,,,,,,
3641,וחוזי תעות,1QH: XII:20,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3642,במזמת לבכה,1QH: XII:21,,,,,,,V,,V,V,,,,,,,,,,,,,,,
3643,בדרך לבכה,1QH: XII:24,,,,,,,V,,V,V,,,,,,,,,,,,,,,
3644,בסוד קדושים,1QH: XII:25,,,,,,,,,V,V,,,,,,,,,,,,,,,
3645,ביד חלכאים,1QH: XII:25,,,,,,,,,V,V,,,,,,,,,,,,,,,
3646,לכול עמי הארצות,1QH: XII:26,,,,,,V,,,V,V,,,,,,,,,,,,,,,
3647,כול עוברי פיכה,1QH: XII:27,,,,,,V,V,, ,V,,,,,,,,,,,V,, ,,
3648,פני רבים,1QH: XII:27,,,,,,,,,,V,,,,,,,,,,,,,,,
3649,רזי פלאכה,1QH: XII:28,,,,,,V,,, ,V,,,,,,,,,,,,,,,
3650,ובסוד פלאכה,1QH: XII:28,,,,,,,V,V,V,V,,,,,,,,,,,,,,,
3651,יצר חמר,1QH: XII:29,,,,,,,,,,V,,,,,,,,,,,,,,,
3652,באשמת מעל,1QH: XII:30,,,,,,,,,V,V,,,,,,,,,,,,,,,
3653,לבן אדם,1QH: XII:30,,,,,,,,,V,V,,,,,,,,,,,,,,,
3654,תום דרך,1QH: XII:31,,,,,,,,,,V,,,,,,,,,,,,,,,
3655,כול מעשי צדקה,1QH: XII:31,,,,,,V,,,,V,,,,,,,,,,,,,,,
3656,ודרך אנוש,1QH: XII:31,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3657,לבני אדם,1QH: XII:32,,,,,,,,,V,V,,,,,,,,,,,,,,,
3658,בכוח גבורתו,1QH: XII:32,,,,,,,V,,V,V,,,,,,,,,,,,,,,
3659,ורוב רחמיו ,1QH: XII:32,,,,,,,V,V, ,V,,,,,,,,,,,,,,,
3660,כול בני רצונו,1QH: XII:33,,,,,,V,V,, ,V,,,,,,,,,,,,,,,
3661,מעל אבותי,1QH: XII:34,,,,,,,V,, ,V,,,,,,,,,,,,,,,
3662,כוח ידכה,1QH: XII:35,,,,,,,V,, ,V,,,,,,,,,,,,,,,
3663,משפט כולם,1QH: XIII:4,,,,,,,,,,V,,,,,,,,,,,,,,,
3664,בזמות יצרי ,1QH: XIII:6,,,,,,,V,,V,V,,,,,,,,,,,,,,,
3665,לבני אשמה,1QH: XIII:7,,,,,, , ,,V,V,,,,,,,,,,,,,,,
3666,שוברי עצם  אדירים  ,1QH: XIII:7,?,,,,, ,,,,V,,,2,,,,,,,,V,, ,,
3667,ושותי ד[ם] גבורים,1QH: XIII:7,?,,,,, ,,,,V,,,2,,,,,,,,V,, ,,
3668,פורשי מכמרת,1QH: XIII:8,,,,,,,,,,V,,,,,,,,,,,V,, ,,
3669,לבני עולה,1QH: XIII:8,,,,,,,,,V,V,,,,,,,,,,,,,,,
3670,וסוד אמת,1QH: XIII:9,,,,,,,, V, ,V,,,,,,,,,,,,,,,
3671,ומיה ברית ,1QH: XIII:9,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3672,פי כפירים,1QH: XIII:9,,,,,,,,,,V,,,,,,,,,,,,,,,
3673,חמת תנינים,1QH: XIII:10,,,,,,,,,,V,,,,,,,,,,,,,,,
3674,בני אדם,1QH: XIII:11,,,,,,,,,,V,,,,,,,,,,,,,,,
3675,בצרת נפשי,1QH: XIII:12,,,,,,,V, ,V,V,,,,,,,,,,,,,,,
3676,במרורי נפשי,1QH: XIII:12,,,,,,,V,,V,V,,,,,,,,,,,,,,,
3677,ורנת יגוני,1QH: XIII:13,,,,,,,V,V, ,V,,,,,,,,,,,,,,,
3678,נפש עני,1QH: XIII:13,,,,,,,,,,V,,,,,,,,,,,,,,,
3679,במעון אריות,1QH: XIII:13,,,,,,,,,V,V,,,,,,,,,,,,,,,
3680,נפשי עני ורש,1QH: XIII:14,,,,,,,,,,V,,2, ,,,,,V,,,,, ,,
3681,נפש עבדכה,1QH: XIII:15,,,,,,,V,, ,V,,,,,,,,,,,,,,,
3682,בני אדם,1QH: XIII:15,,,,,,,,,,V,,,,,,,,,,,,,,,
3683,במעשי אש,1QH: XIII:16,,,,,,,,,V,V,,,,,,,,,,,,,,,
3684,רשעי עמים ,1QH: XIII:17,,,,,,,,,,V,,,,,,,,,,,,,,,
3685,ונפש אביון,1QH: XIII:18,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3686,וגבורי פלא,1QH: XIII:21,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3687,ועם ענוים,1QH: XIII:21,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3688,בטאטאיי רגלי̇[כם,1QH: XIII:21,,,,,,,,,V,V,,,,,,,,,,,,,,,
3689,נמהרי צדק,1QH: XIII:22,,,,,,,,,,V,,,,,,,,,,,V,, ,,
3690,אביוני חסד,1QH: XIII:22,,,,,,,,,,V,,,,,,,,,,,,,,,
3691,לבאי בריתי,1QH: XIII:23,,,,,,,V,,V,V,,,,,,,,,,,V,, ,,
3692,בשפת עול,1QH: XIII:24,,,,,,,,,V,V,,,,,,,,,,,,,,,
3693,כול נצמדי סודי,1QH: XIII:24,,,,,,V,V,,,V,,,,,,,,,,,V,, ,,
3694,ואנשי [עצ]תי,1QH: XIII:24,,,,,,,V,V, ,V,,,,,,,,,,,,,,,
3695,לבני הוות,1QH: XIII:25,,,,,,,,,V,V,,,,,,,,,,,,,,,
3696,מעין בינה,1QH: XIII:26,,,,,,,,,,V,,,,,,,,,,,,,,,
3697,וסוד אמת ,1QH: XIII:26,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3698,הוות לבם,1QH: XIII:26,,,,,,,V,, ,V,,,,,,,,,,,,,,,
3699,לשון שקר,1QH: XIII:27,,,,,,,,,,V,,,,,,,,,,,,,,,
3700,כחמת תנינים,1QH: XIII:27,,,,,,,,,V,V,,,,,,,,,,,,,,,
3701,וכזוחלי עפר,1QH: XIII:27,,,,,,,,V,V,V,,,,,,,,,,,V,, ,,
3702,בתכמי עבדכה,1QH: XIII:28,,,,,,,,,V,V,,,,,,,,,,,,,,,
3703,בכנור ריבי,1QH: XIII:30,,,,,,,V,,V,V,,,,,,,,,,,,,,,
3704,כצירי יולדה,1QH: XIII:31,,,,,,,,,V,V,,,,,,,V,,,,,, ,,
3705,מאור פני,1QH: XIII:32,,,,,,,V,, ,V,,,,,,,,,,,,,,,
3706,בלחם אנחה,1QH: XIII:33,,,,,,,,,V,V,,,,,,,,,,,,,,,
3707,במרורי יום,1QH: XIII:34,,,,,,,,,V,V,,,,,,,,,,,,,,,
3708,לבעל מדנים,1QH: XIII:35,,,,,,,,,V,V,,,,,,,,,,,,,,,
3709,כרזי פשע,1QH: XIII:36,,,,,,,,,V,V,,,,,,,,,,,,,,,
3710,מעשי אל,1QH: XIII:36,,,אל,,,,,, ,V,,,,,,,,,,,,,,,
3711,וחומת עוז[ ,1QH: XIII:37,,,,,,,,V,,V,,,,,,,,,,,,,,,
3712,]ובריחי ברזל,1QH: XIII:37,,,,,,,,V,,V,,,,,,,,,,,,,,,
3713,מוכיחי צדק ,1QH: XIV:4,,,,,,,,,,V,,,,,,,,,,,V,, ,,
3714,מעדת [שו]א,1QH: XIV:5,,,,,,,,,V,V,,,,,,,,,,,,,,,
3715,ומסוד חמס,1QH: XIV:5,,,,,,,,V,V,V,,,,,,,,,,,,,,,
3716,לשבי פשע,1QH: XIV:6,,,,,,,,,V,V,,,,,,,,,,,V,, ,,
3717,ועוזבי חטאה,1QH: XIV:6,,,,,,,,V, ,V,,,,,,,,,,,V,, ,,
3718,בדרך לבכה,1QH: XIV:7,,,,,,,,,V,V,,,,,,,,,,,,,,,
3719,המון עם,1QH: XIV:7,,,,,,,,,,V,,,,,,,,,,,,,,,
3720,שאון ממלכות,1QH: XIV:7,,,,,,,,,,V,,,,,,,,,,,,,,,
3721,למצער מחיה,1QH: XIV:8,,,,,,,,,V,V,,,,,,,,,,,,,,,
3722,בהמון רחמים,1QH: XIV:9,,,,,,,,,V,V,,,,,,,,,,,,,,,
3723,ורוב סליחה,1QH: XIV:9,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3724,וכיושיר אמתכה,1QH: XIV:10,,,,,,,V,V,V,V,,,,,,,,,,,,,,,
3725,אנשי עצתכה,1QH: XIV:11,,,,,,,V,, ,V,,,,,,,,,,,,,,,
3726,בני אדם,1QH: XIV:11,,,,,,,,,,V,,,,,,,,,,,,,,,
3727,לדורות עולם,1QH: XIV:11,,,,,,,,,V,V,,,,,,,,,,,,,,,
3728,לכול אנשי עצתכה,1QH: XIV:13,,,,,,V,V,,V,V,,,,,,,,,,,,,,,
3729,מלאכי פנים,1QH: XIV:13,,,,,,,,,,V,,,,,,,,,,,,,,,
3730,בפי כבודכה,1QH: XIV:14,,,,,,,V,,V,V,,,,,,,,,,,,,,,
3731,לעופי מטעת עולם,1QH: XIV:15,,,,,,,,,V,V,,,,,,,,,,,,,,,
3732,וכול נהרות עדן,1QH: XIV:16,,,,,,V,,V, ,V,,,,,,,,,,,,,,,
3733,מעין אור ,1QH: XIV:17,,,,,,,,,,V,,,,,,,,,,,,,,,
3734,למקור עולם,1QH: XIV:18,,,,,,,,,V,V,,,,,,,,,,,,,,,
3735,בשביבי נוגהו,1QH: XIV:18,,,,,,,V,,V,V,,,,,,,,,,,,,,,
3736,בכול אנשי אשמה,1QH: XIV:19,,,,,,V,,,V,V,,,,,,,,,,,,,,,
3737,בעבודת צדק,1QH: XIV:19,,,,,,,,,V,V,,,,,,,,,,,,,,,
3738,בדרך קוד[שכה,1QH: XIV:20,,,,,,,,,V,V,,,,,,,,,,,,,,,
3739,מדרך לבכה,1QH: XIV:21,,,,,,,V,,V,V,,,,,,,,,,,,,,,
3740,מחשבת רשעה,1QH: XIV:22,,,,,,,,,,V,,,,,,,,,,,,,,,
3741,בזעף ימים,1QH: XIV:22,,,,,,,,,V,V,,,,,,,,,,,,,,,
3742,רוח עועיים,1QH: XIV:23,,,,,,,,,,V,,,,,,,,,,,,,,,
3743,שערי מות ,1QH: XIV:24,,,,,,,,,,V,,,,,,,,,,,,,,,
3744,בעיר מצור,1QH: XIV:25,,,,,,,,,V,V,,,,,,,,,,,,,,,
3745,קו משפט,1QH: XIV:26,,,,,,,,,,V,,,,,,,,,,,,,,,
3746,ומשקלת אמ[ת] ,1QH: XIV:26,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3747,אבני בחן,1QH: XIV:26,,,,,,,,,,V,,,,,,,,,,,,,,,
3748,דלתי מגן ,1QH: XIV:27,,,,,,,,,,V,,,,,,,,,,,,,,,
3749,ובריחי עוז,1QH: XIV:28,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3750,בכלי מלחמתו ,1QH: XIV:28,,,,,,,V,,V,V,,,,,,,,,,,,,,,
3751,מלחמות רשעה,1QH: XIV:29,,,,,,,,,,V,,,,,,,,,,,,,,,
3752,חרב אל,1QH: XIV:29,,,אל,,,,,,,V,,,,,,,,,,,,,,,
3753,בקץ משפט,1QH: XIV:29,,,,,,,,,V,V,,,,,,,,,,,,,,,
3754,וכול בני אמתו,1QH: XIV:29,,,,,,V,V,V, ,V,,,,,,,,,,,,,,,
3755,וכול בני אשמה,1QH: XIV:30,,,,,,V,,V, ,V,,,,,,,,,,,,,,,
3756,ושערי עולם,1QH: XIV:31,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3757,כלי מלחמות ,1QH: XIV:31,,,,,,,,,,V,,,,,,,,,,,,,,,
3758,ליצר אשמה ,1QH: XIV:32,,,,,,,,,V,V,,,,,,,,,,,,,,,
3759,ולכול גבורי מלחמות ,1QH: XIV:33,,,,,,V,,V,V,V,,,,,,,,,,,,,,,
3760,ושוכבי עפר ,1QH: XIV:34,,,,,,,,V, ,V,,,,,,,,,,,V,, ,,
3761,ותולעת מתים,1QH: XIV:34,,,,,,,,V, ,V,,,,,,,,,,,,,,,
3762,במלחמות זדים,1QH: XIV:35,,,,,,,,,V,V,,,,,,,,,,,,,,,
3763,ממחשבת רוע,1QH: XV:3,,,,,,,,,V,V,,,,,,,,,,,,,,,
3764,יצר היותם,1QH: XV:4,,,,,, ,V,, ,V,,,,,,,,,,,,,,,
3765,כול אושי מבניתי ועצמי,1QH: XV:4,,,,,,V,V,, ,V,,2, ,,,,,,,,,,,,
